0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:05.268507,8411411751,1,3.49
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:08.530687,0817383030,1,3.79
0010_2015-02-06_13:07:18_0:00,2015-02-06 13:07:08.871874,5210007128,6,0.05
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:11.414390,9955538202,1,1.99
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:13.441822,4650001880,1,3.19
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:14.699537,7684036394,1,3.29
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:19.487031,4800121394,1,3.49
0010_2015-02-06_13:07:18_0:00,2015-02-06 13:07:23.224301,4685191830,6,1.32
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:24.019893,7061700167,1,2.29
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:26.577271,4933100230,1,4.59
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:29.112008,0817383030,1,3.79
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:30.089050,7684036394,1,3.29
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:35.735438,8087804259,1,1.99
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:51.506044,8087804259,1,1.99
0010_2015-02-06_13:07:22_0:00,2015-02-06 13:07:59.977875,4650001880,1,3.19
0010_2015-02-06_13:08:26_0:00,2015-02-06 13:08:10.174974,2840002796,1,0.05
0010_2015-02-06_13:08:43_0:00,2015-02-06 13:08:32.580481,7079250214,1,3.99
0010_2015-02-06_13:09:34_0:00,2015-02-06 13:08:34.392955,7210101270,1,1.29
0010_2015-02-06_13:08:26_0:00,2015-02-06 13:08:34.890762,4242150007,1,1.89
0010_2015-02-06_13:09:31_0:00,2015-02-06 13:08:51.919681,1204400027,1,4.99
0010_2015-02-06_13:09:31_0:00,2015-02-06 13:09:04.088252,5210002371,1,0.99
0010_2015-02-06_13:10:06_0:00,2015-02-06 13:09:08.517693,2840002796,1,0.05
0010_2015-02-06_13:09:31_0:00,2015-02-06 13:09:12.293051,5210002371,1,0.99
0010_2015-02-06_13:09:31_0:00,2015-02-06 13:09:15.000426,5210002371,1,0.99
0010_2015-02-06_13:08:43_0:00,2015-02-06 13:09:17.182094,1540000598,-1,1.6
0010_2015-02-06_13:09:31_0:00,2015-02-06 13:09:19.920858,5210002371,1,0.99
0010_2015-02-06_13:09:34_0:00,2015-02-06 13:09:28.004500,7210101183,1810,1.49
0010_2015-02-06_13:10:06_0:00,2015-02-06 13:09:36.407416,4316862704,1,1.29
0010_2015-02-06_13:09:34_0:00,2015-02-06 13:09:38.525463,3800031846,1,2.99
0010_2015-02-06_13:09:34_0:00,2015-02-06 13:09:55.048025,5577700325,1,1.59
0010_2015-02-06_13:09:31_0:00,2015-02-06 13:10:01.307509,5210002371,1,0.99
0010_2015-02-06_13:09:31_0:00,2015-02-06 13:10:11.911891,5210002371,1,0.99
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:10:26.536060,1540014036,1,0.99
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:10:27.800705,2100064425,1,1.99
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:10:49.101893,1261550001,1,4.69
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:00.091932,5194363401,1,5.39
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:05.136472,4850001833,1,1.99
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:15.108141,2066200035,1,4.49
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:18.538793,1029032535,1,4.19
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:25.483692,3125903286,1,5.29
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:32.688284,1261550001,1,4.69
0010_2015-02-06_13:11:27_0:00,2015-02-06 13:11:38.714212,1540019236,2,0.69
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:41.954725,7227348472,1,2.0
0010_2015-02-06_13:11:23_0:00,2015-02-06 13:11:43.058433,2570070691,1,4.69
0010_2015-02-06_13:12:23_0:00,2015-02-06 13:12:04.964513,7260974123,1,15.69
0010_2015-02-06_13:12:23_0:00,2015-02-06 13:12:08.546971,9235240400,1,2.29
0010_2015-02-06_13:11:57_0:00,2015-02-06 13:12:16.105298,4157004428,1,5.59
0010_2015-02-06_13:12:23_0:00,2015-02-06 13:12:24.387480,1455586301,1,1.99
0010_2015-02-06_13:12:23_0:00,2015-02-06 13:12:26.723889,0088165475,1,4.59
0010_2015-02-06_13:11:57_0:00,2015-02-06 13:12:35.191129,4917409891,1,1.69
0010_2015-02-06_13:12:48_0:00,2015-02-06 13:13:03.969071,0000000025,1,2.5
0010_2015-02-06_13:13:30_0:00,2015-02-06 13:13:10.261377,1829001313,1,4.8
0010_2015-02-06_13:12:49_0:00,2015-02-06 13:13:22.303959,1540019078,1,5.59
0010_2015-02-06_13:13:48_0:00,2015-02-06 13:13:23.136976,3671140224,1,6.41
0010_2015-02-06_13:13:30_0:00,2015-02-06 13:13:27.670690,1829001313,1,4.8
0010_2015-02-06_13:13:48_0:00,2015-02-06 13:13:38.957144,0316871615,1,4.39
0010_2015-02-06_13:13:48_0:00,2015-02-06 13:13:42.683208,9042923546,1,1.39
0010_2015-02-06_13:14:19_0:00,2015-02-06 13:14:12.590715,7270000819,1,1.89
0010_2015-02-06_13:13:48_0:00,2015-02-06 13:14:18.710451,8701623521,1,3.69
0010_2015-02-06_13:14:19_0:00,2015-02-06 13:14:24.251949,2047320810,4,0.5
0010_2015-02-06_13:14:19_0:00,2015-02-06 13:14:59.774915,7270000819,1,1.89
0010_2015-02-06_13:15:34_0:00,2015-02-06 13:15:07.274482,0998330799,1,0.49
0010_2015-02-06_13:15:16_0:00,2015-02-06 13:15:08.061670,5844945059,1,5.99
0010_2015-02-06_13:15:16_0:00,2015-02-06 13:15:32.979999,9348100170,1,2.5
0010_2015-02-06_13:15:16_0:00,2015-02-06 13:15:32.993621,4329256348,620,2.99
0010_2015-02-06_13:15:34_0:00,2015-02-06 13:15:40.576113,8151900017,1,1.59
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:15:59.916882,3400024513,1,2.69
0010_2015-02-06_13:16:54_0:00,2015-02-06 13:16:00.401812,4182004066,930,0.69
0010_2015-02-06_13:15:16_0:00,2015-02-06 13:16:04.643212,2100067148,1,11.73
0010_2015-02-06_13:16:54_0:00,2015-02-06 13:16:06.887941,0007284542,1,0.99
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:08.004770,4200015412,1,3.19
0010_2015-02-06_13:15:34_0:00,2015-02-06 13:16:08.304869,0998330799,1,0.49
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:10.329698,8105701370,1,8.89
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:13.035445,8224292043,1,9.0
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:15.849871,7184006134,1,13.89
0010_2015-02-06_13:15:34_0:00,2015-02-06 13:16:21.253643,1200000910,1,1.89
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:28.712449,2047354081,1,2.99
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:33.220547,6976253019,1,2.69
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:48.597989,4329256292,1,2.0
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:52.695717,3500068954,1,2.79
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:53.310327,4300002828,1,2.5
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:16:53.960023,4180000005,1,2.79
0010_2015-02-06_13:17:14_0:00,2015-02-06 13:16:58.454788,3821573321,1,5.99
0010_2015-02-06_13:16:54_0:00,2015-02-06 13:16:59.425591,4981500000,1,10.99
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:17:02.003118,1540014882,1,2.89
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:17:08.260648,1600045137,1,3.99
0010_2015-02-06_13:17:14_0:00,2015-02-06 13:17:14.468657,3997800394,1,1.09
0010_2015-02-06_13:16:54_0:00,2015-02-06 13:17:17.500181,0280007479,2,0.69
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:17:18.682462,1540014036,1,1.99
0010_2015-02-06_13:17:38_0:00,2015-02-06 13:17:24.682406,7800011340,1,1.39
0010_2015-02-06_13:17:38_0:00,2015-02-06 13:17:24.969186,4260845905,1,1.99
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:17:29.961524,7020058215,1,4.19
0010_2015-02-06_13:16:53_0:00,2015-02-06 13:17:41.464855,4316874202,1,7.79
0010_2015-02-06_13:17:38_0:00,2015-02-06 13:17:49.549727,3100018464,1,2.29
0010_2015-02-06_13:17:59_0:00,2015-02-06 13:17:59.323940,2047320810,4,0.5
0010_2015-02-06_13:18:47_0:00,2015-02-06 13:18:31.703782,7765208222,1,4.38
0010_2015-02-06_13:18:47_0:00,2015-02-06 13:18:36.538901,9674940030,1,4.19
0010_2015-02-06_13:18:47_0:00,2015-02-06 13:18:41.458523,7485194074,1,1.19
0010_2015-02-06_13:18:47_0:00,2015-02-06 13:18:45.319232,7485194074,1,1.19
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:18:56.614852,2047342483,1,2.19
0010_2015-02-06_13:19:04_0:00,2015-02-06 13:18:59.745076,2047342947,1,0.66
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:09.052162,5289200322,1,0.99
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:20.590288,5100006992,1,1.67
0010_2015-02-06_13:19:04_0:00,2015-02-06 13:19:26.159436,7111702341,1,2.99
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:29.742593,0000004154,1,3.39
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:30.190536,1204400025,1,1.49
0010_2015-02-06_13:19:37_0:00,2015-02-06 13:19:36.899219,3821573321,1,4.99
0010_2015-02-06_13:20:11_0:00,2015-02-06 13:19:37.053040,4900005238,1,1.67
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:39.102267,4880003338,1,5.99
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:40.811601,5100006992,1,1.67
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:46.476533,0850000080,1250,0.79
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:48.793004,5100006992,1,1.67
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:19:57.187535,1540010167,1,4.23
0010_2015-02-06_13:18:47_0:00,2015-02-06 13:19:57.596322,3700050954,1,3.29
0010_2015-02-06_13:20:11_0:00,2015-02-06 13:19:58.207305,4900005238,1,1.67
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:20:01.400194,4150000700,1,3.99
0010_2015-02-06_13:20:54_0:00,2015-02-06 13:20:05.785229,7270000791,1,2.99
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:20:07.799465,7270000819,1,1.89
0010_2015-02-06_13:20:07_0:00,2015-02-06 13:20:14.497663,2840002796,1,0.05
0010_2015-02-06_13:19:39_0:00,2015-02-06 13:20:14.652332,5000058598,1460,0.99
0010_2015-02-06_13:20:11_0:00,2015-02-06 13:20:42.235803,4900005238,1,1.67
0010_2015-02-06_13:20:07_0:00,2015-02-06 13:20:43.074834,8858600460,1,1.69
0010_2015-02-06_13:21:18_0:00,2015-02-06 13:20:58.201409,8142103006,1,3.49
0010_2015-02-06_13:22:05_0:00,2015-02-06 13:21:01.824910,0003350012,1,3.19
0010_2015-02-06_13:22:05_0:00,2015-02-06 13:21:13.194167,4140900241,1,3.39
0010_2015-02-06_13:21:18_0:00,2015-02-06 13:21:14.370471,7102505720,1,2.39
0010_2015-02-06_13:21:18_0:00,2015-02-06 13:21:24.920011,1540005169,1,3.99
0010_2015-02-06_13:21:18_0:00,2015-02-06 13:21:30.398775,0679906001,1,2.5
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:21:40.153086,9899780908,1,5.85
0010_2015-02-06_13:22:05_0:00,2015-02-06 13:21:42.481116,9764000214,1,1.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:21:55.552806,8224229043,1,4.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:21:55.894230,2840002796,1,0.05
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:21:58.314262,0515154894,1,1.89
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:21:59.453238,6401461352,1,8.59
0010_2015-02-06_13:21:18_0:00,2015-02-06 13:22:03.030459,7287815003,1050,0.99
0010_2015-02-06_13:22:05_0:00,2015-02-06 13:22:03.964524,2700050009,1,9.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:04.758058,7684036394,1,3.29
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:05.827880,2840002796,1,0.05
0010_2015-02-06_13:22:05_0:00,2015-02-06 13:22:12.096148,2100061144,1,1.39
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:14.629615,4175700109,1,10.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:15.396416,2840002796,1,0.05
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:18.819150,2840002796,1,0.05
0010_2015-02-06_13:22:05_0:00,2015-02-06 13:22:23.363912,7457055626,1,1.59
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:23.621261,9899780908,1,5.05
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:28.721971,3010010042,1,3.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:30.567697,4175700109,1,10.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:32.610432,1261569812,1,0.88
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:35.645285,1356221002,1,5.59
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:37.732546,0515154894,1,1.89
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:38.396867,2840002796,1,0.05
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:40.169571,2840002796,1,0.05
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:43.566154,0008561707,1,1.89
0010_2015-02-06_13:23:38_0:00,2015-02-06 13:22:47.335321,2047342483,1,2.19
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:48.498061,1029037758,1,3.49
0010_2015-02-06_13:22:35_0:00,2015-02-06 13:22:50.661678,8978546580,1,1.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:50.685922,7675304011,1,1.89
0010_2015-02-06_13:23:38_0:00,2015-02-06 13:22:52.442067,1540012755,1,6.59
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:53.305526,1629144109,1,3.39
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:22:55.267618,1261569812,1,0.88
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:03.025219,2840002796,1,0.05
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:03.790299,7724111670,1,2.5
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:05.195282,1029033117,1,5.49
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:05.543289,6070240703,1,3.59
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:08.313408,3663202607,1,7.88
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:09.376723,3741100060,1,3.0
0010_2015-02-06_13:23:38_0:00,2015-02-06 13:23:13.403995,2310001006,1,1.59
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:14.424357,3774199998,2,0.5
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:15.471441,2070947612,1,5.99
0010_2015-02-06_13:23:38_0:00,2015-02-06 13:23:19.241478,9396600013,1,3.0
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:20.164720,2390001439,1,3.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:27.552151,1629144109,1,3.39
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:28.904571,4900005238,1,1.67
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:29.589162,7017707510,1,4.89
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:31.897807,7684029376,1,1.89
0010_2015-02-06_13:24:19_0:00,2015-02-06 13:23:36.281842,2840002796,1,0.05
0010_2015-02-06_13:23:38_0:00,2015-02-06 13:23:37.256137,3500076003,1,3.77
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:37.818778,4900005238,1,1.67
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:39.059663,7321400462,1,6.99
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:41.566925,5029801023,1,4.99
0010_2015-02-06_13:22:29_0:00,2015-02-06 13:23:43.986876,4155453542,1,4.99
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:47.244497,3997802664,1,2.5
0010_2015-02-06_13:24:19_0:00,2015-02-06 13:23:52.140932,0068041816,1,1.69
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:57.678026,4329256292,1,2.0
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:23:58.617569,7224301101,1,0.67
0010_2015-02-06_13:24:19_0:00,2015-02-06 13:24:00.742497,2225219205,1,1.69
0010_2015-02-06_13:23:38_0:00,2015-02-06 13:24:00.789864,2047342947,1,0.66
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:01.775913,4182004066,2860,0.69
0010_2015-02-06_13:23:38_0:00,2015-02-06 13:24:03.780151,3500076003,1,4.54
0010_2015-02-06_13:24:29_0:00,2015-02-06 13:24:06.965599,5210007128,1,0.05
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:08.480153,5844959053,1,4.99
0010_2015-02-06_13:24:19_0:00,2015-02-06 13:24:08.485543,4125310550,1,1.98
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:18.777139,1397100029,1,3.0
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:20.120324,8569310104,1,4.99
0010_2015-02-06_13:24:19_0:00,2015-02-06 13:24:20.926159,1540002499,1,1.75
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:22.970166,1397100029,1,3.0
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:30.266851,1300873400,1,1.49
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:33.884759,1356232006,1,3.0
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:43.819564,4900005238,1,1.67
0010_2015-02-06_13:24:55_0:00,2015-02-06 13:24:46.390686,1540019236,1,0.69
0010_2015-02-06_13:24:19_0:00,2015-02-06 13:24:47.549741,3100010905,1,1.98
0010_2015-02-06_13:24:45_0:00,2015-02-06 13:24:48.212958,2640040521,1,3.99
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:48.907751,7224301101,1,0.67
0010_2015-02-06_13:24:03_0:00,2015-02-06 13:24:54.350565,4217519508,1,3.49
0010_2015-02-06_13:24:19_0:00,2015-02-06 13:24:54.855157,1540002499,1,1.75
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:24:55.788010,9219010109,1,3.99
0010_2015-02-06_13:25:27_0:00,2015-02-06 13:25:04.378858,8151900039,720,1.79
0010_2015-02-06_13:25:27_0:00,2015-02-06 13:25:06.084827,1668001003,1,8.78
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:25:06.352346,1029026386,1,2.5
0010_2015-02-06_13:25:27_0:00,2015-02-06 13:25:13.785170,0320040882,1,0.79
0010_2015-02-06_13:24:55_0:00,2015-02-06 13:25:15.677382,1668001003,1,17.51
0010_2015-02-06_13:26:05_0:00,2015-02-06 13:25:20.242108,1657180179,1,0.25
0010_2015-02-06_13:25:54_0:00,2015-02-06 13:25:20.564912,1159410041,820,0.79
0010_2015-02-06_13:25:27_0:00,2015-02-06 13:25:31.593135,4182004066,480,0.69
0010_2015-02-06_13:25:54_0:00,2015-02-06 13:25:32.104866,4447391512,1,3.59
0010_2015-02-06_13:25:54_0:00,2015-02-06 13:25:42.444215,2047320810,2,0.5
0010_2015-02-06_13:26:05_0:00,2015-02-06 13:25:47.144950,7225100145,3,0.3
0010_2015-02-06_13:26:05_0:00,2015-02-06 13:25:48.192984,1657180179,1,0.25
0010_2015-02-06_13:26:05_0:00,2015-02-06 13:25:50.558463,1657180179,1,0.25
0010_2015-02-06_13:24:17_0:00,2015-02-06 13:25:58.040242,7224301101,1,0.67
0010_2015-02-06_13:26:27_0:00,2015-02-06 13:25:59.123098,4157010984,1,2.29
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:26:05.826938,6019600008,1,0.49
0010_2015-02-06_13:25:54_0:00,2015-02-06 13:26:20.666748,0718280021,1070,0.48
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:26:44.078765,8938300173,1440,1.49
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:26:52.419898,1650053503,1,4.69
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:26:53.254169,6019600008,1,0.49
0010_2015-02-06_13:27:28_0:00,2015-02-06 13:27:03.712274,4973309101,1,5.99
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:27:05.686066,7309102901,1,3.49
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:27:07.227372,1540002298,1,3.0
0010_2015-02-06_13:27:28_0:00,2015-02-06 13:27:21.705555,8348441114,1,1.0
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:27:24.830826,4800000095,1770,0.99
0010_2015-02-06_13:27:28_0:00,2015-02-06 13:27:25.440022,8348441114,1,1.0
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:27:36.926616,5784600328,2030,0.99
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:27:39.366295,5000058598,1470,0.99
0010_2015-02-06_13:28:56_0:00,2015-02-06 13:27:39.528726,1540012593,1,2.99
0010_2015-02-06_13:27:28_0:00,2015-02-06 13:27:47.391675,7560904156,1,4.19
0010_2015-02-06_13:26:49_0:00,2015-02-06 13:27:50.956076,9899780755,1930,0.79
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:27:56.031180,2907040013,1,1.99
0010_2015-02-06_13:27:43_0:00,2015-02-06 13:27:58.033306,4329232125,1,0.99
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:01.868886,4878941860,1,7.99
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:03.754510,4182004066,3050,0.69
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:04.357388,8823200225,1060,0.79
0010_2015-02-06_13:27:28_0:00,2015-02-06 13:28:20.529790,2392320021,1,5.79
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:21.424796,3249400050,1,2.99
0010_2015-02-06_13:28:56_0:00,2015-02-06 13:28:22.157746,1254630805,1,4.47
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:24.545645,1549301593,1,5.39
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:25.266119,3997800462,1,6.99
0010_2015-02-06_13:28:56_0:00,2015-02-06 13:28:31.728639,1540012593,1,2.99
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:38.233362,9553800020,1,2.19
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:39.712271,3788004116,1110,2.99
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:28:43.066616,2907040013,1,2.99
0010_2015-02-06_13:28:56_0:00,2015-02-06 13:28:43.999389,1540012593,1,2.99
0010_2015-02-06_13:28:56_0:00,2015-02-06 13:28:45.210387,3609340125,1,3.39
0010_2015-02-06_13:27:43_0:00,2015-02-06 13:28:50.581946,9603081494,1,0.7
0010_2015-02-06_13:29:58_0:00,2015-02-06 13:29:03.161509,2113150903,620,1.99
0010_2015-02-06_13:29:58_0:00,2015-02-06 13:29:15.208910,1540001558,1,0.59
0010_2015-02-06_13:28:32_0:00,2015-02-06 13:29:19.417522,1150900201,650,12.99
0010_2015-02-06_13:29:44_0:00,2015-02-06 13:29:27.426213,0997280037,1,6.99
0010_2015-02-06_13:29:58_0:00,2015-02-06 13:29:41.373537,2047342564,1,5.99
0010_2015-02-06_13:29:44_0:00,2015-02-06 13:29:59.069100,0997280037,1,6.99
0010_2015-02-06_13:30:45_0:00,2015-02-06 13:30:03.594533,4329256348,610,2.99
0010_2015-02-06_13:28:56_0:00,2015-02-06 13:30:04.679564,5200020968,1,3.49
0010_2015-02-06_13:29:58_0:00,2015-02-06 13:30:06.889338,2047320810,2,0.5
0010_2015-02-06_13:30:08_0:00,2015-02-06 13:30:11.326260,7321400607,1,5.49
0010_2015-02-06_13:29:58_0:00,2015-02-06 13:30:12.840807,4329256348,610,2.99
0010_2015-02-06_13:30:45_0:00,2015-02-06 13:30:40.315271,2047320810,2,0.5
0010_2015-02-06_13:30:45_0:00,2015-02-06 13:30:41.711731,1540001558,1,0.59
0010_2015-02-06_13:30:45_0:00,2015-02-06 13:30:51.172792,2113150903,620,1.99
0010_2015-02-06_13:31:32_0:00,2015-02-06 13:31:09.141408,1029032154,1,4.49
0010_2015-02-06_13:31:32_0:00,2015-02-06 13:31:22.399631,5290702078,1,4.49
0010_2015-02-06_13:30:45_0:00,2015-02-06 13:31:32.327825,2047342564,1,5.99
0010_2015-02-06_13:31:32_0:00,2015-02-06 13:31:37.512050,4329256348,590,2.99
0010_2015-02-06_13:32:36_0:00,2015-02-06 13:32:32.000085,7695045012,1,1.04
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:33:32.571593,7457073057,1,2.59
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:33:40.301475,9099720110,1,5.99
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:33:51.160194,7457073057,1,2.59
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:33:58.313358,1405411002,1,5.99
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:33:59.302265,1405411002,1,5.99
0010_2015-02-06_13:34:17_0:00,2015-02-06 13:34:08.110977,5210007128,6,0.05
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:34:08.165110,9099720110,1,5.99
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:34:08.384202,7457073057,1,2.59
0010_2015-02-06_13:33:45_0:00,2015-02-06 13:34:36.696498,7457073057,1,2.59
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:34:59.816292,5008498703,1,1.69
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:03.305052,2047342483,1,2.19
0010_2015-02-06_13:34:57_0:00,2015-02-06 13:35:04.938184,5210004630,1,1.67
0010_2015-02-06_13:34:17_0:00,2015-02-06 13:35:05.382057,4105800526,6,1.43
0010_2015-02-06_13:35:27_0:00,2015-02-06 13:35:20.932341,7765208222,1,6.86
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:21.776247,4125300400,1,2.39
0010_2015-02-06_13:36:03_0:00,2015-02-06 13:35:23.026374,3821573321,1,4.99
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:23.354861,5008498703,1,1.69
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:27.489878,7962507145,1,0.95
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:33.199533,4956806016,1,2.5
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:33.694492,4182004066,1670,0.69
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:34.633756,1204400025,1,1.49
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:36.804034,1540010243,1,3.59
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:39.568712,7222000015,1,6.39
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:39.953127,2210000157,1,2.99
0010_2015-02-06_13:36:19_0:00,2015-02-06 13:35:44.233332,5181800102,1,4.49
